 143110414311021059  12018052520180624Herttoniemi (M)     0  1  600   0     00MPajamäki            Smedjebacka         Pasila as.          Böle st.            0
 143110214201161059  12018052520180624Kipparlahti         1  2  1240  600   00L                                                                                0
 142011611001101059  12018052520180624Kulosaari           2  3  1266  1840  01M                                                                                0
 110011011001591059  12018052520180624Kalasatama (M)      4  4  637   3106  00L                                                                                0
 110015912201191059  12018052520180624Tynnyrintekijänkatu 5  5  356   3743  00M                                                                                0
 122011912201121059  12018052520180624Junatie             7  6  406   4099  01M                                                                                2
 122011212201341059  12018052520180624Päijänteentie       8  7  435   4505  00M                                                                                0
 122013412201141059  12018052520180624Telekatu            9  8  261   4940  00M                                                                                0
 122011411731131059  12018052520180624Pasilan konepaja    10 9  384   5201  00M                                                                                0
 117311311731231059  12018052520180624Jämsänkatu          11 10 453   5585  01MPajamäki            Smedjebacka         Ruskeasuo           Brunakärr           0
 117312311711541059  12018052520180624Pasilan asema       13 11 924   6038  00M                                                                                0
 117115411711301059  12018052520180624Kyllikinportti      17 12 245   6962  00M                                                                                0
 117113011711241059  12018052520180624Iso Paja            19 13 166   7207  00M                                                                                0
 117112411711261059  12018052520180624Radiokatu           19 14 286   7373  00M                                                                                0
 117112611711801059  12018052520180624Tv-keskus           19 15 279   7659  00M                                                                                0
 117118011711051059  12018052520180624Ilmalantori         20 16 360   7938  00M                                                                                0
 117110512921221059  12018052520180624Ilmalanrinne        21 17 1276  8298  00M                                                                                0
 129212212911671059  12018052520180624Kivihaka            23 18 260   9574  00MPajamäki            Smedjebacka                                                 0
 129116712912201059  12018052520180624Ruskeasuon varikko  24 19 574   9834  00M                                                                                0
 129122014651431059  12018052520180624Talontie            26 20 844   10408 00M                                                                                0
 146514314651011059  12018052520180624Höyläämötie         29 21 296   11252 00M                                                                                0
 146510114651031059  12018052520180624Valimotie           30 22 384   11548 00M                                                                                0
 146510314651051059  12018052520180624Takomotie           31 23 401   11932 00M                                                                                0
 146510514611071059  12018052520180624Talin siirt.puutarha32 24 212   12333 00M                                                                                0
 146110714611101059  12018052520180624Pajamäentie         32 25 212   12545 00M                                                                                0
 1461110       1059  12018052520180624Pajamäki            33 26 280   12825  1M                                                                                0
 146111014611081059  22018052520180624Pajamäki            0  1  234   0     00MHerttoniemi(M)      Hertonäs(M)         Pasila as.          Böle st.            0
 146110814621061059  22018052520180624Pajamäentie         0  2  191   234   00M                                                                                0
 146210614651041059  22018052520180624Talin siirt.puutarha1  3  501   425   00M                                                                                0
 146510414651021059  22018052520180624Takomotie           2  4  412   926   00M                                                                                0
 146510212911191059  22018052520180624Valimotie           3  5  915   1338  00M                                                                                0
 129111911601181059  22018052520180624Talontie            6  6  744   2253  00M                                                                                0
 116011812921231059  22018052520180624Ruskeasuon varikko  8  7  291   2997  00M                                                                                2
 129212311711041059  22018052520180624Kivihaka            8  8  645   3288  00M                                                                                0
 117110411711211059  22018052520180624Ilmalanrinne        10 9  356   3933  00M                                                                                0
 117112111711271059  22018052520180624Ilmalantori         10 10 369   4289  00M                                                                                0
 117112711711251059  22018052520180624Tv-keskus           11 11 165   4658  00M                                                                                0
 117112511711311059  22018052520180624Radiokatu           11 12 203   4823  00M                                                                                0
 117113111711581059  22018052520180624Iso Paja            12 13 225   5026  00M                                                                                0
 117115811731041059  22018052520180624Kyllikinportti      12 14 923   5251  00M                                                                                0
 117310412201311059  22018052520180624Pasilan asema       17 15 430   6174  00MHerttoniemi(M)      Hertonäs(M)                                                 2
 122013112201171059  22018052520180624Jämsänkatu          18 16 253   6604  00M                                                                                0
 122011712201151059  22018052520180624Pasilan konepaja    20 17 346   6857  01M                                                                                0
 122011512201131059  22018052520180624Telekatu            21 18 362   7203  00M                                                                                0
 122011312201201059  22018052520180624Päijänteentie       23 19 478   7565  00M                                                                                0
 122012011001601059  22018052520180624Junatie             24 20 414   8043  01M                                                                                0
 110016011001091059  22018052520180624Tynnyrintekijänkatu 25 21 695   8457  00L                                                                                0
 110010914201151059  22018052520180624Kalasatama (M)      26 22 1017  9152  00M                                                                                0
 142011514201171059  22018052520180624Kulosaari           27 23 756   10169 00M                                                                                0
 142011714341011059  22018052520180624Tupasaari           28 24 792   10925 00M                                                                                0
 143410114311041059  22018052520180624Kipparlahti         29 25 792   11717 00M                                                                                0
 1431104       1059  22018052520180624Herttoniemi (M)     31 26 640   12357  1M                                                                                0
 143110414311021059  12018062520180731Herttoniemi (M)     0  1  600   0     00MPajamäki            Smedjebacka         Pasila as.          Böle st.            0
 143110214201181059  12018062520180731Kipparlahti         1  2  670   600   00M                                                                                0
 142011811001101059  12018062520180731Tupasaari           2  3  1797  1270  00M                                                                                0
 110011012201191059  12018062520180731Kalasatama (M)      4  4  997   3067  00L                                                                                0
 122011912201121059  12018062520180731Junatie             7  5  406   4064  01M                                                                                2
 122011212201341059  12018062520180731Päijänteentie       8  6  435   4470  00M                                                                                0
 122013412201141059  12018062520180731Telekatu            9  7  261   4905  00M                                                                                0
 122011411731131059  12018062520180731Pasilan konepaja    10 8  384   5166  00M                                                                                0
 117311311731231059  12018062520180731Jämsänkatu          11 9  453   5550  01MPajamäki            Smedjebacka         Ruskeasuo           Brunakärr           0
 117312311711541059  12018062520180731Pasilan asema       13 10 924   6003  00M                                                                                0
 117115411711301059  12018062520180731Kyllikinportti      17 11 245   6927  00M                                                                                0
 117113011711241059  12018062520180731Iso Paja            19 12 166   7172  00M                                                                                0
 117112411711261059  12018062520180731Radiokatu           19 13 286   7338  00M                                                                                0
 117112611711801059  12018062520180731Tv-keskus           19 14 279   7624  00M                                                                                0
 117118011711051059  12018062520180731Ilmalantori         20 15 360   7903  00M                                                                                0
 117110512921221059  12018062520180731Ilmalanrinne        21 16 1276  8263  00M                                                                                0
 129212212911671059  12018062520180731Kivihaka            23 17 260   9539  00MPajamäki            Smedjebacka                                                 0
 129116712912201059  12018062520180731Ruskeasuon varikko  24 18 574   9799  00M                                                                                0
 129122014651431059  12018062520180731Talontie            26 19 844   10373 00M                                                                                0
 146514314651011059  12018062520180731Höyläämötie         29 20 296   11217 00M                                                                                0
 146510114651031059  12018062520180731Valimotie           30 21 384   11513 00M                                                                                0
 146510314651051059  12018062520180731Takomotie           31 22 401   11897 00M                                                                                0
 146510514611071059  12018062520180731Talin siirt.puutarha32 23 212   12298 00M                                                                                0
 146110714611101059  12018062520180731Pajamäentie         32 24 212   12510 00M                                                                                0
